passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
8964.00,Miraan Raju,2022-09-06,66.00,1172.87,3.33
8965.00,Zain Shukla,2022-08-15,58.00,1867.05,3.62
8966.00,Baiju Thakkar,2023-03-23,73.00,1757.52,4.63
8967.00,Samaira Wali,2023-03-28,90.00,303.08,3.37
8968.00,Kaira Sunder,2023-06-26,57.00,558.62,4.21
8969.00,Vardaniya Kapadia,2023-02-18,40.00,1568.42,4.01
8970.00,Vritika Edwin,2022-12-30,48.00,890.09,3.30
8971.00,Eva Borah,2022-09-22,61.00,557.60,3.00
8972.00,Kaira Sehgal,2023-04-21,16.00,880.52,3.54
8973.00,Hrishita Hans,2023-04-28,13.00,929.53,4.25
8974.00,Nirvi Sama,2022-12-29,15.00,1529.80,3.22
8975.00,Yuvaan Kumer,2022-12-28,11.00,519.97,3.80
8976.00,Oorja Sankar,2023-06-08,94.00,1746.94,4.46
8977.00,Zain Sankaran,2023-01-13,91.00,366.75,4.51
8978.00,Neelofar Khosla,2023-04-03,87.00,178.00,4.96
8979.00,Shalv Soni,2023-01-16,62.00,1862.97,3.50
8980.00,Dharmajan Borra,2022-12-14,63.00,944.66,3.30
8981.00,Adira Rao,2022-11-09,77.00,1710.62,3.34
8982.00,Gokul Krishna,2023-01-25,44.00,1790.76,4.60
8983.00,Nitya Lala,2023-01-19,91.00,617.48,3.22
8984.00,Vardaniya Uppal,2022-11-12,61.00,610.96,4.33
8985.00,Kiara Kapur,2022-09-20,99.00,670.32,4.22
8986.00,Vivaan Sharaf,2022-08-21,47.00,1726.23,3.87
8987.00,Hiran Butala,2022-10-03,53.00,776.61,3.62
8988.00,Suhana Maharaj,2023-04-07,34.00,229.61,3.61
8989.00,Nirvaan Swaminathan,2023-07-07,62.00,1479.01,3.89
8990.00,Mahika De,2023-06-22,71.00,1155.77,4.58
8991.00,Manjari Arora,2022-12-01,99.00,1504.66,3.33
8992.00,Dhruv Karan,2023-01-21,19.00,1141.25,3.78
8993.00,Zara Dar,2023-02-02,82.00,366.12,3.62
8994.00,Dhruv Bhat,2023-06-25,14.00,410.72,3.30
8995.00,Chirag Chanda,2023-02-10,68.00,335.05,3.66
8996.00,Jayesh Shukla,2023-05-08,27.00,129.84,4.26
8997.00,Piya Seshadri,2022-09-26,98.00,1713.35,3.56
8998.00,Samarth Kant,2023-02-08,96.00,444.18,3.90
8999.00,Lavanya Rattan,2023-06-03,80.00,277.16,3.90
9000.00,Vedika Mane,2022-12-08,26.00,990.16,4.39
9001.00,Adira Bhardwaj,2023-06-27,79.00,614.36,3.90
9002.00,Charvi Doctor,2022-08-14,35.00,1984.85,4.90
9003.00,Shamik Sura,2022-11-22,52.00,1524.03,4.67
9004.00,Mannat Walla,2023-02-07,34.00,568.99,4.82
9005.00,Nehmat Sengupta,2022-09-30,36.00,1234.32,4.26
9006.00,Chirag Sanghvi,2023-06-04,56.00,1021.51,4.95
9007.00,Urvi Manne,2022-08-19,61.00,1360.22,4.79
9008.00,Anaya Sabharwal,2022-11-28,52.00,1160.53,3.96
9009.00,Parinaaz Ramaswamy,2023-02-05,61.00,666.72,3.00
9010.00,Neelofar Rajagopalan,2022-11-27,69.00,445.41,4.42
9011.00,Bhavin Chad,2023-03-26,89.00,1926.00,3.38
9012.00,Vidur Balan,2022-08-27,15.00,493.83,3.94
9013.00,Kimaya Kapoor,2022-10-29,78.00,1334.68,4.30
9014.00,Anahita Setty,2022-10-29,67.00,683.57,4.54
9015.00,Eshani Dyal,2022-10-17,27.00,1709.16,3.09
9016.00,Aaryahi Solanki,2022-08-15,24.00,1712.56,4.65
9017.00,Yuvaan Garg,2022-09-17,48.00,1770.90,3.35
9018.00,Mehul Rattan,2022-11-19,15.00,657.43,4.39
9019.00,Divij Lall,2023-01-15,15.00,1561.32,3.70
9020.00,Vihaan Luthra,2022-12-16,47.00,1938.08,4.50
9021.00,Pari Gaba,2023-05-10,43.00,129.65,3.10
9022.00,Saksham Bhatti,2022-12-15,10.00,1943.91,4.78
9023.00,Ira Savant,2023-06-02,82.00,1625.50,3.09
9024.00,Himmat Dar,2023-04-04,85.00,310.06,4.99
9025.00,Nakul Bedi,2022-08-24,19.00,421.22,4.92
9026.00,Oorja Gera,2022-08-18,37.00,797.30,4.99
9027.00,Bhavin Kant,2022-10-01,51.00,943.88,3.86
9028.00,Manikya Virk,2022-09-26,64.00,1577.54,4.09
9029.00,Trisha Doshi,2022-12-27,62.00,1962.54,4.52
9030.00,Adah Chawla,2023-02-08,14.00,752.55,4.04
9031.00,Prerak Rao,2023-05-11,79.00,243.22,3.34
9032.00,Tiya Mandal,2023-03-26,71.00,1079.12,4.84
9033.00,Aarav Raman,2023-05-19,34.00,1492.52,4.34
9034.00,Romil Gopal,2022-09-18,32.00,1900.63,3.40
9035.00,Jayesh Loke,2022-11-05,60.00,1792.94,4.25
9036.00,Vanya Ganguly,2023-03-19,55.00,363.39,3.38
9037.00,Piya Kumar,2023-05-04,33.00,1770.74,4.16
9038.00,Ela Bhargava,2023-01-03,71.00,1772.30,4.96
9039.00,Vedika Saxena,2022-09-22,38.00,1325.99,4.50
9040.00,Indrans Chander,2022-09-05,100.00,112.15,4.38
9041.00,Zoya Badami,2023-01-17,52.00,1998.27,4.70
9042.00,Parinaaz Sem,2022-10-20,59.00,1926.76,3.93
9043.00,Mishti Bhatnagar,2023-01-02,54.00,1275.31,3.94
9044.00,Sahil Luthra,2023-05-29,100.00,1365.77,3.36
9045.00,Rhea Jain,2022-09-08,37.00,1837.43,4.86
9046.00,Himmat Loke,2023-06-16,65.00,1901.05,3.68
9047.00,Darshit Gopal,2023-01-28,80.00,333.32,4.07
9048.00,Mannat Tella,2022-09-26,49.00,1337.33,4.98
9049.00,Oorja Loyal,2022-09-26,81.00,517.60,3.67
9050.00,Onkar Dyal,2022-09-07,67.00,373.34,4.46
9051.00,Ira Varghese,2023-04-27,48.00,423.03,4.18
9052.00,Tarini Randhawa,2023-02-26,55.00,702.23,4.35
9053.00,Vanya Vyas,2023-02-27,71.00,1993.54,3.92
9054.00,Onkar Balakrishnan,2022-11-11,24.00,1546.57,4.35
9055.00,Nirvi Tella,2022-09-30,76.00,1916.23,3.90
9056.00,Biju Agate,2023-01-12,62.00,645.09,4.25
9057.00,Abram Sharma,2023-01-11,49.00,1483.02,4.25
9058.00,Bhamini Kibe,2023-02-22,15.00,1882.40,4.00
9059.00,Aaryahi Sachdev,2022-10-19,73.00,1179.57,3.96
9060.00,Pari Chahal,2023-06-24,93.00,349.24,4.12
9061.00,Aaryahi Ram,2022-11-07,13.00,1602.19,3.22
9062.00,Vedika Jain,2023-04-22,16.00,1127.02,4.34
9063.00,Dhanuk Bhatti,2023-02-05,63.00,1400.05,4.65
9064.00,Jayant Acharya,2023-03-26,55.00,399.66,3.55
9065.00,Nehmat Ram,2022-09-01,28.00,999.71,3.25
9066.00,Indrans Vora,2023-04-27,64.00,297.54,3.84
9067.00,Fateh Choudhary,2023-01-17,98.00,982.72,4.72
9068.00,Kartik Biswas,2023-01-18,59.00,740.30,4.85
9069.00,Eshani Master,2022-12-24,31.00,171.16,3.72
9070.00,Siya Bose,2022-11-08,62.00,978.77,3.15
9071.00,Aaina Choudhry,2022-12-12,67.00,1181.29,3.28
9072.00,Shray Singh,2022-12-16,51.00,425.07,4.13
9073.00,Aarna Kar,2023-06-19,29.00,327.72,3.43
9074.00,Yuvraj  Trivedi,2023-05-13,81.00,1538.43,4.33
9075.00,Riaan Ram,2023-03-09,31.00,1731.55,3.04
9076.00,Chirag Sehgal,2022-08-31,25.00,1565.59,4.55
9077.00,Advika Karpe,2023-03-22,42.00,1464.38,3.53
9078.00,Darshit Divan,2023-01-28,20.00,1471.09,4.88
9079.00,Anvi Verma,2022-12-28,15.00,1716.35,3.57
9080.00,Jayant Mander,2023-07-08,97.00,166.94,4.59
9081.00,Eva Soni,2022-11-23,46.00,1724.33,3.04
9082.00,Eshani Kaul,2023-01-06,87.00,1399.82,3.26
9083.00,Shamik Manne,2023-02-03,97.00,338.58,3.71
9084.00,Hridaan Chakrabarti,2023-02-27,54.00,1824.40,3.37
9085.00,Tanya Deshpande,2023-05-20,100.00,940.28,4.22
9086.00,Shray Dasgupta,2023-05-28,82.00,920.73,3.90
9087.00,Himmat Issac,2023-04-01,71.00,832.08,3.28
9088.00,Vivaan Kurian,2023-05-21,39.00,1664.20,3.62
9089.00,Ryan Wable,2023-02-16,48.00,339.94,3.21
9090.00,Zara Lall,2023-02-24,19.00,375.11,3.78
9091.00,Nirvi Batra,2022-09-30,19.00,1411.62,3.60
9092.00,Farhan Vig,2022-10-08,79.00,1999.80,4.24
9093.00,Ayesha Randhawa,2022-10-24,41.00,746.79,4.36
9094.00,Prisha Borde,2022-12-15,49.00,1350.49,3.52
9095.00,Sara Butala,2023-03-30,20.00,342.29,3.00
9096.00,Saanvi Dash,2023-05-15,95.00,356.12,3.16
9097.00,Diya Randhawa,2023-05-15,80.00,463.69,3.90
9098.00,Aniruddh Savant,2022-11-06,86.00,1555.91,4.39
9099.00,Sumer Raja,2022-08-27,93.00,1454.68,4.56
9100.00,Neelofar Zacharia,2023-06-06,77.00,1121.62,4.29
9101.00,Ishaan Agrawal,2023-05-18,93.00,1018.56,3.89
9102.00,Divyansh Dar,2023-04-30,34.00,799.62,4.31
9103.00,Damini Badal,2023-05-19,12.00,1291.93,3.52
9104.00,Vaibhav Bedi,2022-09-03,38.00,307.81,4.84
9105.00,Kiara Raj,2023-07-11,18.00,1551.19,4.53
9106.00,Jiya Chacko,2022-10-03,21.00,372.95,3.78
9107.00,Biju Vora,2023-06-27,24.00,964.78,3.42
9108.00,Shlok Vora,2023-04-13,43.00,568.88,3.72
9109.00,Eva Sodhi,2022-10-03,42.00,265.42,4.55
9110.00,Prisha Chauhan,2022-11-20,64.00,268.91,3.18
9111.00,Shlok Rout,2022-12-23,84.00,391.37,3.83
9112.00,Vanya Shan,2022-12-03,38.00,695.47,3.53
9113.00,Tara Loyal,2023-02-24,40.00,1914.67,4.31
9114.00,Kaira Bora,2022-09-20,88.00,1306.54,3.56
9115.00,Saira Sagar,2023-04-02,15.00,1583.61,4.21
9116.00,Kashvi Soni,2023-02-25,76.00,1451.80,4.05
9117.00,Stuvan Ramaswamy,2022-09-06,72.00,531.21,3.79
9118.00,Lavanya Suri,2023-01-04,58.00,995.08,3.42
9119.00,Drishya Kapoor,2023-06-18,97.00,655.87,4.83
9120.00,Tiya Bhatti,2023-02-25,78.00,1260.16,3.25
9121.00,Aarush Bains,2022-10-04,38.00,1075.54,3.48
9122.00,Saksham Sunder,2022-10-13,48.00,532.83,3.51
9123.00,Myra Chokshi,2023-07-07,53.00,696.43,4.34
9124.00,Stuvan Savant,2023-01-03,40.00,1565.51,4.68
9125.00,Vardaniya Dar,2023-02-03,60.00,1330.42,4.23
9126.00,Alia Sane,2022-11-11,70.00,1610.08,4.68
9127.00,Nitya Basak,2023-03-02,62.00,1480.40,4.58
9128.00,Kimaya Mand,2023-06-05,36.00,420.91,4.40
9129.00,Jayesh Kar,2023-04-30,66.00,566.90,3.52
9130.00,Vritika Warrior,2023-05-24,43.00,528.51,4.12
9131.00,Elakshi Kala,2023-07-10,62.00,921.40,4.75
9132.00,Sana Bawa,2023-02-05,66.00,1849.54,3.49
9133.00,Saanvi Bhatnagar,2022-08-18,60.00,505.66,4.85
9134.00,Saanvi Chand,2022-10-14,22.00,807.41,3.06
9135.00,Jiya Mann,2023-06-10,98.00,898.69,3.71
9136.00,Keya Bhagat,2023-05-30,82.00,455.53,4.46
9137.00,Sara Bava,2023-04-24,84.00,1931.07,3.47
9138.00,Ishita Subramaniam,2022-12-04,11.00,864.91,3.30
9139.00,Darshit Gour,2023-05-03,26.00,229.21,4.40
9140.00,Lakshay Kota,2023-02-28,60.00,1799.57,4.40
9141.00,Jiya Dani,2023-02-04,70.00,513.82,4.89
9142.00,Ryan Dugal,2022-12-04,60.00,714.42,4.83
9143.00,Kartik Dhawan,2022-08-11,23.00,616.81,4.74
9144.00,Prerak Baral,2023-05-25,77.00,375.82,4.52
9145.00,Mohanlal Bhattacharyya,2022-11-23,56.00,741.15,3.48
9146.00,Sara Bhatt,2023-05-06,41.00,688.62,4.30
9147.00,Arhaan Mallick,2023-02-08,77.00,1991.12,4.81
9148.00,Nitya Sethi,2023-01-05,57.00,1939.62,3.42
9149.00,Advik Gopal,2023-03-10,24.00,1562.55,3.96
9150.00,Yuvraj  Yadav,2022-12-09,81.00,1691.34,3.03
9151.00,Krish Basak,2022-12-30,75.00,601.94,3.58
9152.00,Ira Kala,2023-05-17,77.00,1198.43,3.92
9153.00,Kartik Varkey,2022-12-26,11.00,1275.55,4.42
9154.00,Ivan Sagar,2023-06-23,28.00,790.57,3.33
9155.00,Pranay Majumdar,2023-06-15,86.00,792.60,4.31
9156.00,Rohan Dhaliwal,2022-11-09,76.00,319.48,3.62
9157.00,Jhanvi Bali,2022-10-21,13.00,785.12,3.77
9158.00,Yasmin Apte,2022-10-23,73.00,1483.69,4.93
9159.00,Samarth Bala,2022-12-12,38.00,329.94,4.94
9160.00,Devansh Dua,2023-06-26,31.00,183.16,3.85
9161.00,Ahana  Dubey,2022-08-16,11.00,1117.33,3.32
9162.00,Baiju Master,2023-06-09,87.00,375.20,4.15
9163.00,Dhanush Soman,2022-11-17,29.00,320.68,4.76
9164.00,Bhamini Apte,2023-03-13,89.00,685.20,4.06
9165.00,Alia Saxena,2023-02-10,98.00,1774.82,4.77
9166.00,Mannat Chaudhuri,2022-08-19,98.00,749.85,3.00
9167.00,Nishith Dhar,2023-07-07,28.00,1342.93,3.79
9168.00,Rohan Dani,2022-12-05,22.00,1264.17,3.77
9169.00,Saira Chand,2023-01-16,46.00,771.04,3.20
9170.00,Drishya Bora,2023-02-25,39.00,1591.06,3.03
9171.00,Seher Swaminathan,2022-11-10,24.00,1776.72,3.30
9172.00,Dhanush Mane,2023-05-17,100.00,1448.53,3.68
9173.00,Ranbir Jain,2022-12-17,73.00,1660.28,4.77
9174.00,Samiha Jhaveri,2022-09-13,33.00,1592.99,4.08
9175.00,Hunar Sandal,2022-11-29,37.00,484.01,3.43
9176.00,Adah Chandra,2022-11-30,98.00,552.47,3.33
9177.00,Ela Sawhney,2023-03-23,59.00,1787.49,4.34
9178.00,Mehul Bal,2023-02-09,72.00,866.77,3.99
9179.00,Fateh Rattan,2022-10-05,36.00,968.22,3.32
9180.00,Purab Lala,2023-04-01,47.00,1388.32,3.77
9181.00,Advika Rege,2023-04-26,70.00,358.96,4.28
9182.00,Samarth Kadakia,2023-02-13,39.00,1777.09,4.34
9183.00,Yashvi Sachar,2023-03-09,71.00,1328.61,3.47
9184.00,Aniruddh Gala,2022-08-31,88.00,930.41,3.06
9185.00,Myra Bumb,2023-02-02,80.00,1781.33,3.50
9186.00,Ehsaan Bobal,2023-06-30,31.00,391.06,3.08
9187.00,Dhruv Bumb,2022-11-19,11.00,528.93,4.76
9188.00,Arhaan Saxena,2022-10-25,52.00,197.13,4.43
9189.00,Rati Wable,2023-06-27,88.00,151.20,4.11
9190.00,Seher Gola,2022-09-14,73.00,1949.07,3.54
9191.00,Bhamini Baria,2023-01-25,21.00,1684.60,3.89
9192.00,Kashvi Sampath,2022-12-11,88.00,1348.45,3.26
9193.00,Reyansh Srinivasan,2022-12-06,15.00,1664.38,3.03
9194.00,Dhanuk Chaudhuri,2022-09-16,22.00,794.17,4.68
9195.00,Kaira Aurora,2022-12-09,17.00,1075.97,3.20
9196.00,Abram Varma,2022-11-20,65.00,1508.62,3.35
9197.00,Oorja Desai,2022-12-06,32.00,1335.46,4.38
9198.00,Umang Kala,2023-06-19,65.00,1993.44,4.24
9199.00,Ehsaan Chowdhury,2023-03-17,69.00,1155.85,3.89
9200.00,Vedika Taneja,2023-07-03,18.00,869.69,3.52
9201.00,Ritvik Buch,2022-12-12,99.00,1379.27,4.94
9202.00,Raghav Bhatt,2022-10-05,62.00,878.39,3.07
9203.00,Ahana  Chokshi,2022-09-30,65.00,1781.72,4.48
9204.00,Aayush Bakshi,2023-07-03,42.00,1664.59,4.36
9205.00,Kavya Bhatti,2023-01-21,36.00,1107.34,4.59
9206.00,Reyansh Sarraf,2023-06-06,84.00,1058.18,4.69
9207.00,Alia Kumar,2022-09-13,98.00,1304.75,4.77
9208.00,Kartik Bhatti,2023-04-08,76.00,1004.12,4.20
9209.00,Hunar Bora,2022-10-27,74.00,924.67,3.33
9210.00,Diya Butala,2022-11-09,14.00,1418.84,4.46
9211.00,Ivana Gola,2023-01-18,37.00,514.80,4.50
9212.00,Mishti Sura,2022-10-06,57.00,300.88,3.62
9213.00,Rania Madan,2022-12-19,52.00,1570.08,3.64
9214.00,Anahi Thaman,2022-12-01,74.00,1239.50,5.00
9215.00,Nayantara Kothari,2023-02-22,50.00,1226.30,4.21
9216.00,Hansh Gandhi,2023-06-04,48.00,1453.01,4.59
9217.00,Pihu Biswas,2023-01-26,64.00,1215.39,3.63
9218.00,Aarush Bansal,2023-02-25,72.00,529.63,4.28
9219.00,Kartik Banerjee,2023-02-07,37.00,497.78,3.46
9220.00,Divij Hari,2022-09-07,96.00,1749.82,3.01
9221.00,Fateh Yogi,2022-10-18,92.00,1888.22,4.27
9222.00,Vivaan Chadha,2022-08-11,44.00,1112.90,4.52
9223.00,Tanya Mahajan,2022-09-30,42.00,526.27,4.75
9224.00,Arhaan Bobal,2023-04-26,79.00,1208.22,3.29
9225.00,Samiha Gole,2022-10-29,54.00,1615.29,3.77
9226.00,Raghav Sharma,2023-03-20,72.00,1232.55,4.62
9227.00,Parinaaz Kulkarni,2022-10-12,94.00,179.34,4.61
9228.00,Jiya Borra,2023-07-03,21.00,1586.56,4.78
9229.00,Shanaya Upadhyay,2023-06-15,77.00,1613.50,3.23
9230.00,Indranil Varghese,2023-01-12,42.00,1289.90,4.89
9231.00,Dhanush Ramachandran,2023-05-25,87.00,338.14,4.60
9232.00,Kabir Dua,2023-05-23,43.00,294.91,3.97
9233.00,Lakshit Gokhale,2022-09-06,40.00,1222.22,4.43
9234.00,Nayantara Raman,2023-04-09,48.00,840.39,4.46
9235.00,Lagan Varghese,2023-01-09,61.00,612.91,3.29
9236.00,Adira Arya,2023-02-22,90.00,1473.99,4.08
9237.00,Tarini Kalita,2023-03-22,91.00,1212.73,3.09
9238.00,Himmat Wason,2022-11-11,35.00,948.83,4.64
9239.00,Trisha Rao,2022-10-25,81.00,983.75,3.41
9240.00,Aradhya Sha,2022-08-18,78.00,520.42,4.66
9241.00,Misha Bhakta,2023-06-01,35.00,854.85,3.14
9242.00,Rasha Madan,2022-10-28,78.00,1813.44,4.04
9243.00,Aniruddh Solanki,2023-05-07,26.00,489.95,3.88
9244.00,Yakshit Sandhu,2023-03-08,98.00,1349.94,4.19
9245.00,Neelofar Kakar,2022-08-11,29.00,539.59,4.37
9246.00,Stuvan Acharya,2023-05-23,18.00,1348.22,4.82
9247.00,Aayush Dara,2023-01-21,72.00,1759.72,3.62
9248.00,Tara Bassi,2023-01-05,79.00,1395.75,3.69
9249.00,Abram Agrawal,2022-10-25,30.00,1814.26,4.38
9250.00,Amira Kumer,2023-06-12,40.00,1130.98,3.75
9251.00,Khushi Lad,2022-09-27,33.00,1045.04,4.62
9252.00,Sahil Srivastava,2022-10-03,26.00,903.98,3.05
9253.00,Kartik Toor,2023-05-09,34.00,1140.35,4.53
9254.00,Jivin Mane,2022-09-09,61.00,852.59,4.69
9255.00,Ayesha Kapoor,2022-09-04,22.00,877.52,4.88
9256.00,Akarsh Gole,2023-05-25,97.00,179.21,4.16
9257.00,Eshani Sem,2022-10-04,70.00,1278.31,4.97
9258.00,Anvi Sane,2022-10-15,20.00,1198.33,3.95
9259.00,Ranbir Gole,2022-10-10,42.00,611.87,4.65
9260.00,Nirvaan Agrawal,2023-03-28,98.00,1578.69,4.65
9261.00,Alisha Kara,2023-03-27,51.00,1219.07,3.17
9262.00,Sahil Issac,2023-06-23,26.00,1904.86,4.18
9263.00,Mahika Sodhi,2022-08-10,83.00,1158.14,3.57
9264.00,Uthkarsh Varma,2023-04-06,25.00,1218.56,4.82
9265.00,Suhana Datta,2023-07-10,24.00,1004.57,3.48
9266.00,Yakshit Vala,2022-12-10,32.00,650.74,4.27
9267.00,Anaya Zachariah,2022-10-02,64.00,188.23,3.21
9268.00,Reyansh Deshpande,2022-10-13,54.00,376.38,3.59
9269.00,Kavya Seth,2023-04-22,52.00,437.76,3.51
9270.00,Rania Vala,2022-12-22,74.00,656.23,3.74
9271.00,Onkar Bhatia,2023-02-26,65.00,1160.66,3.45
9272.00,Amira Singhal,2023-04-01,37.00,224.90,3.75
9273.00,Indrajit Rajagopal,2023-01-30,99.00,336.46,4.28
9274.00,Jhanvi Joshi,2023-06-02,42.00,410.26,3.61
9275.00,Anahi Sarin,2023-06-23,83.00,1663.73,3.38
9276.00,Ranbir Soni,2022-08-26,68.00,589.78,3.05
9277.00,Anya Garg,2023-04-16,61.00,359.60,4.66
9278.00,Zain Bhagat,2022-11-12,90.00,1842.70,4.55
9279.00,Shalv Hayer,2023-07-02,19.00,1895.02,4.68
9280.00,Gokul Kala,2022-09-05,77.00,279.95,4.15
9281.00,Bhavin Gulati,2023-04-13,14.00,963.73,3.34
9282.00,Yashvi Ghosh,2022-09-15,80.00,1317.61,3.71
9283.00,Alisha De,2023-04-15,86.00,1557.99,3.67
9284.00,Seher Gandhi,2022-10-15,45.00,643.68,3.27
9285.00,Amira Chakrabarti,2022-08-20,43.00,843.60,4.08
9286.00,Samiha Ray,2023-02-28,67.00,869.61,4.87
9287.00,Amira Chokshi,2022-09-01,88.00,382.25,3.84
9288.00,Riya Thakkar,2023-04-28,30.00,1795.25,3.58
9289.00,Pari Varma,2022-10-06,47.00,492.49,4.12
9290.00,Jayesh Buch,2023-02-04,23.00,731.11,3.35
9291.00,Ritvik Kumer,2022-09-26,23.00,760.99,4.40
9292.00,Ivan Tak,2023-02-18,95.00,1888.01,3.60
9293.00,Nayantara Basak,2022-12-26,90.00,871.40,4.26
9294.00,Ehsaan Kothari,2023-01-08,85.00,1932.80,3.25
9295.00,Samar Jayaraman,2023-01-16,29.00,962.60,4.88
9296.00,Arhaan Basak,2022-11-05,87.00,1810.23,4.54
9297.00,Priyansh Ratti,2022-08-20,92.00,1380.43,4.01
9298.00,Mishti Singhal,2023-05-29,22.00,1396.68,3.89
9299.00,Samaira Dutt,2023-01-07,97.00,617.64,3.73
9300.00,Bhavin Keer,2023-05-05,56.00,370.54,3.18
9301.00,Dishani Sen,2022-10-24,74.00,1442.27,3.13
9302.00,Jayant Vala,2022-08-31,32.00,519.01,4.22
9303.00,Parinaaz Magar,2022-09-12,99.00,675.18,4.82
9304.00,Nakul Comar,2022-12-13,10.00,1848.54,3.31
9305.00,Indranil Bhagat,2023-04-30,14.00,1078.51,4.01
9306.00,Heer Srivastava,2023-05-20,54.00,1098.43,3.81
9307.00,Sumer Kari,2023-04-21,11.00,970.59,4.46
9308.00,Nirvaan Ram,2023-01-07,14.00,1117.05,3.91
9309.00,Ira Sachdeva,2022-08-20,26.00,740.99,3.05
9310.00,Misha Choudhry,2023-05-27,85.00,814.15,4.15
9311.00,Kabir Kara,2023-06-13,100.00,115.04,3.97
9312.00,Yasmin Gandhi,2023-06-11,94.00,1389.31,3.06
9313.00,Armaan Dave,2023-06-13,30.00,1285.98,4.50
9314.00,Nirvi Bumb,2022-12-18,33.00,629.14,4.43
9315.00,Urvi Deo,2023-05-10,99.00,625.65,3.34
9316.00,Mamooty Aurora,2022-12-05,26.00,1460.87,4.93
9317.00,Neelofar Rege,2023-02-27,61.00,1560.21,4.15
9318.00,Veer Kala,2023-02-15,65.00,389.87,3.84
9319.00,Devansh Yohannan,2023-01-31,94.00,1653.52,3.50
9320.00,Vardaniya Goel,2023-07-02,87.00,317.77,3.61
9321.00,Darshit Talwar,2022-12-12,57.00,619.21,3.17
9322.00,Kavya Buch,2023-05-07,43.00,1739.21,3.93
9323.00,Manikya Apte,2022-10-09,25.00,1076.62,4.22
9324.00,Nishith Boase,2023-03-22,92.00,1819.49,3.83
9325.00,Amani Shere,2022-10-08,31.00,1689.79,4.94
9326.00,Neysa Gaba,2022-09-22,49.00,1403.56,4.19
9327.00,Mahika Raval,2023-02-12,67.00,770.19,3.99
9328.00,Seher Sharma,2022-10-04,56.00,702.42,3.82
9329.00,Vardaniya Golla,2023-06-14,42.00,778.14,4.94
9330.00,Arnav Konda,2022-09-25,43.00,1502.97,4.40
9331.00,Zeeshan Ganesan,2023-05-23,27.00,1291.28,3.81
9332.00,Kashvi Kurian,2023-03-12,52.00,1338.72,3.40
9333.00,Kabir Balan,2022-11-21,15.00,609.15,3.25
9334.00,Lakshit Saraf,2023-06-17,57.00,1897.15,3.05
9335.00,Riya Jain,2022-11-12,59.00,1097.93,4.15
9336.00,Kabir Dyal,2022-09-07,68.00,538.73,3.12
9337.00,Indrajit Banik,2023-07-04,27.00,919.99,3.47
9338.00,Kanav Dhingra,2023-02-27,71.00,1239.66,4.60
9339.00,Anya Shenoy,2022-09-22,71.00,885.25,4.09
9340.00,Gokul Buch,2022-12-07,48.00,752.56,3.05
9341.00,Ranbir Dhawan,2023-05-30,71.00,1075.11,3.92
9342.00,Faiyaz Bakshi,2023-05-15,67.00,1351.51,4.01
9343.00,Kimaya Ghose,2023-04-24,100.00,1043.54,3.31
9344.00,Samar Dhillon,2023-06-22,42.00,1034.56,4.21
9345.00,Vritika Venkatesh,2022-11-17,23.00,1945.98,4.73
9346.00,Jayan Bahl,2023-05-19,30.00,1542.13,3.71
9347.00,Eva Bhavsar,2022-10-04,83.00,1772.41,4.93
9348.00,Gokul Goel,2022-12-29,78.00,1787.49,4.67
9349.00,Miraya Srivastava,2022-11-10,10.00,1784.20,3.14
9350.00,Chirag Tank,2023-01-30,67.00,982.23,3.65
9351.00,Divit Sandal,2023-05-22,88.00,1686.87,4.81
9352.00,Saanvi Comar,2023-06-23,87.00,1075.53,4.49
9353.00,Keya Jayaraman,2023-03-04,94.00,1470.49,3.48
9354.00,Urvi Bakshi,2022-11-24,32.00,1315.04,3.01
9355.00,Priyansh Gaba,2023-05-24,91.00,963.11,3.04
9356.00,Mishti Thaman,2023-03-20,97.00,327.57,4.42
9357.00,Armaan Suresh,2023-01-15,36.00,1780.48,4.07
9358.00,Ehsaan Deol,2022-09-20,69.00,1772.54,3.62
9359.00,Nitara Kala,2023-01-19,96.00,274.76,3.87
9360.00,Mishti Kant,2023-05-16,20.00,1753.91,3.52
9361.00,Eva Wason,2023-05-26,50.00,218.61,4.55
9362.00,Eshani Ghose,2022-09-07,51.00,1184.50,3.64
9363.00,Jhanvi Karpe,2023-03-18,12.00,695.85,3.70
9364.00,Chirag Rattan,2023-06-23,96.00,760.92,4.95
9365.00,Shanaya Balakrishnan,2022-10-07,67.00,388.98,3.25
9366.00,Hansh Srinivas,2022-08-23,12.00,1912.31,4.67
9367.00,Urvi De,2022-10-20,58.00,1574.76,4.58
9368.00,Anaya Yogi,2023-05-02,26.00,450.29,4.86
9369.00,Shlok Lall,2022-09-29,10.00,594.62,3.22
9370.00,Samiha Lata,2023-04-19,83.00,1114.71,4.73
9371.00,Nishith Rao,2022-10-21,52.00,1035.86,4.42
9372.00,Sana Chakraborty,2023-05-09,20.00,761.92,3.01
9373.00,Mishti Sami,2023-03-21,88.00,1390.46,3.21
9374.00,Devansh Dyal,2023-03-06,27.00,1732.01,3.05
9375.00,Armaan Deshpande,2022-08-21,28.00,460.66,4.41
9376.00,Yuvaan Wali,2023-01-07,65.00,1364.83,3.51
9377.00,Ranbir Ganesh,2022-12-28,83.00,387.01,3.54
9378.00,Kabir De,2023-05-21,33.00,1758.11,3.51
